queue_length,farmers_ahead,active_counters,total_counters,average_processing_time,quantity,crop_type,centre_capacity,historical_load,time_of_day,day_of_week,wait_time
39,38,5,3,8.830952022604984,947,Rice,70,78,8.080603705092837,6,76.79175875312852
35,31,1,6,6.880827574484138,812,Cotton,122,21,17.295237399517305,0,225.75283161113936
32,12,3,4,11.499315280059786,918,Rice,134,21,12.845983161896564,2,53.828432975467166
43,14,4,6,7.834227714103342,745,Rice,70,24,17.851908879259742,0,37.26358042174559
5,17,2,4,4.162623201164719,476,Maize,199,41,12.5299723436097,2,36.25014431243044
29,38,3,4,6.786890739106603,252,Cotton,91,52,13.907926366806493,3,89.01070173159033
47,5,2,5,5.042260629180796,866,Rice,60,88,15.441752958773831,6,29.169088445231168
42,10,4,4,6.9070703283830674,871,Maize,107,47,10.80798338275366,3,27.723109625663636
24,31,5,4,8.866099880285862,339,Rice,147,77,9.328563988617864,5,59.157579922078526
7,39,1,6,4.181315796175393,559,Maize,90,33,14.611295130510245,2,169.27746347464827
55,19,4,4,10.961604249822948,251,Sugarcane,135,69,13.10686809890253,5,70.69523456987174
6,32,3,3,8.882472947745404,539,Wheat,193,93,16.268011652261965,5,99.44042784451557
22,39,5,3,6.362975010071958,702,Wheat,152,60,8.450687925363313,6,49.95147708726979
48,7,2,5,6.489641391394253,339,Rice,157,34,13.447701071024227,2,35.11916081285423
14,34,5,6,7.725345412129206,282,Maize,119,93,9.857558946432453,4,56.14705939557315
9,4,5,2,5.984734448014348,409,Sugarcane,95,87,14.173174446987222,1,7.02960065029667
13,34,3,6,4.03473542208757,358,Wheat,97,62,15.604397704622524,3,54.00059075319182
6,13,1,2,4.212459585434106,559,Rice,86,74,10.63010191925608,2,62.87760804468492
38,20,5,4,6.861925375776159,530,Rice,71,68,12.817886799915987,5,36.12485164902237
42,23,5,2,4.993773412868866,599,Maize,129,37,12.202041662593034,1,24.19048862785234
35,16,1,4,4.178909397176655,897,Cotton,184,44,15.548708086110853,6,82.28745210022554
14,17,1,6,10.874154160278723,175,Rice,126,31,13.998677862032842,2,189.79189073384947
54,33,2,6,6.193098509142826,396,Sugarcane,162,74,9.207073992559229,1,116.57109895489889
16,11,2,5,8.02498061733441,461,Sugarcane,66,66,17.767481114486195,6,45.17034848906208
40,15,1,5,5.435272673532985,282,Cotton,52,86,17.123375092310262,1,98.8900412657553
58,3,4,4,4.373799777950098,158,Sugarcane,189,90,13.787200130047868,3,23.79467247640329
25,24,1,4,9.958930395908652,651,Maize,125,83,15.774769106115063,4,249.0295963359111
53,33,2,3,4.999654837174267,656,Rice,68,79,8.19970490249335,0,102.1800933998412
51,27,3,3,4.205735219229269,505,Maize,164,62,10.014918241531142,2,48.557023562797966
10,10,3,3,8.697842626107278,626,Cotton,51,56,15.678630283216194,1,29.72819151619534
52,12,5,6,4.107740579371597,831,Cotton,145,51,9.061880136228941,4,17.986809350302057
53,30,3,2,7.4902875584825725,884,Maize,177,71,8.427266770737148,1,89.4626124448189
7,24,2,4,6.3106883878225295,286,Wheat,67,72,14.157159151077975,2,83.3756138051017
14,38,3,5,6.555343879502023,975,Cotton,104,75,8.342417942831085,0,87.97153711275658
9,9,4,4,4.031192344912238,124,Rice,53,91,9.831138404847758,3,14.729418998724938
50,23,1,2,11.714768643062364,398,Cotton,199,21,8.799819194376585,0,285.536377712143
30,0,1,4,8.135704819868304,291,Maize,169,67,13.34271581558162,3,14.961810285618256
25,24,2,5,8.58009706433347,790,Maize,127,35,14.769342437673576,1,108.86405498475004
49,27,5,5,9.328979879296224,672,Sugarcane,127,55,9.833091943052507,4,61.57149527570486
30,35,1,2,10.380174328398136,230,Wheat,142,29,12.687576216594106,3,373.0610241006597
42,17,3,5,8.863272930473407,860,Maize,83,98,8.201710733554712,1,65.59021759244419
48,5,4,6,10.097584843946471,775,Sugarcane,176,37,10.64660362890412,5,30.396937778600677
30,1,5,5,7.589882354903005,603,Sugarcane,156,21,9.796043517400044,2,2.0488168796050497
12,2,5,2,6.970201123235906,306,Rice,94,59,9.659643589157572,2,4.327346943507289
9,7,5,2,10.58507125985748,337,Sugarcane,172,61,10.250199810575282,4,13.087637897691836
19,30,1,4,10.922484193387703,291,Wheat,142,44,16.05344065298616,6,340.73909302567006
20,18,5,5,5.10245335829547,127,Rice,187,20,17.49750594048409,4,13.630304663568126
5,5,2,5,8.341281495680489,206,Maize,147,35,15.060522949050004,2,24.70523598547031
20,13,3,2,9.469139443889276,322,Maize,100,61,8.72255502342066,2,41.949210407835075
41,2,4,4,4.6687898930557346,479,Sugarcane,192,56,14.28163812233991,3,9.106928115001462
7,0,3,4,11.436774533942014,528,Cotton,186,56,15.341153358214928,4,4.004409186399042
56,29,2,6,8.160878181737047,183,Wheat,107,90,9.111253237503472,2,141.82041116257295
51,18,2,6,9.163659338534018,597,Wheat,199,25,10.94322773407,5,93.354657699798
35,18,3,2,5.425941984722829,336,Sugarcane,62,97,12.283813218235075,6,45.53511325035635
17,8,1,4,6.115477519643418,248,Wheat,157,41,11.107239899646597,3,59.24303485643692
20,6,2,4,4.968009733449619,894,Rice,169,93,13.183183906590592,1,30.44273796793539
59,36,5,6,6.111989774831111,950,Sugarcane,177,65,9.309201994957732,4,59.37932128212247
47,6,4,6,7.93917412233439,711,Cotton,93,59,12.44749403205394,4,23.236806312133872
25,8,4,2,10.669036795658371,943,Maize,135,73,15.332802422826958,2,31.456787089407275
6,3,2,4,8.269787320162909,134,Wheat,79,65,12.60933242964464,2,15.20493603343612
58,24,5,2,5.955708785848769,196,Maize,126,55,10.104349096741618,2,40.30678715182999
31,11,3,6,4.356968599125824,967,Cotton,107,60,16.021125390422558,6,23.22223008620104
42,5,4,5,8.975758687256036,332,Cotton,132,86,11.943955844815694,5,20.272567812448575
30,17,5,6,7.361279178933184,506,Rice,171,42,12.250924005807496,2,30.067070167872565
42,39,5,4,11.874830934536561,624,Cotton,184,62,11.576235194887438,0,101.61965828168334
50,20,1,2,10.238079083293544,857,Cotton,84,80,10.89731634092071,6,227.49659186968003
29,14,2,4,10.466902554186955,588,Wheat,55,36,14.019479330851377,2,82.89017679951527
15,2,5,6,4.097880183043174,503,Maize,127,84,9.878072991365752,1,9.514396853024873
12,1,3,6,10.222362663232456,873,Wheat,114,22,15.692296937752868,2,6.849729365284616
12,39,4,3,5.5569064854039425,322,Wheat,159,97,12.816994961914352,2,58.42566978000744
37,3,1,6,8.686366978306447,502,Sugarcane,134,94,16.835874966072364,1,44.3896999262013
57,31,3,4,7.579372578525749,550,Sugarcane,188,49,17.38890844609923,5,93.2155153757021
11,1,4,2,8.57283080462144,685,Rice,58,40,11.829729795013108,3,1.1000965744030988
42,28,2,2,5.06754823538397,877,Rice,187,35,9.588232117477958,1,84.4097001534542
25,1,3,3,7.655133451289171,283,Cotton,92,81,13.052600644478066,4,14.17877345929031
12,33,4,4,4.295557487613305,376,Rice,169,79,10.70451776049464,1,43.00306836079729
55,26,1,6,4.327994785277046,994,Rice,99,28,12.265229540366775,4,133.91909854836751
58,38,4,5,9.26190504619256,667,Cotton,162,85,11.774428722438063,0,105.7970248622444
25,37,5,2,11.613586987777438,668,Maize,112,45,12.504721485390604,1,85.85518925149422
24,17,1,4,10.219143349638266,485,Cotton,185,86,12.985655925254607,3,188.2947543532555
12,35,3,3,7.7532462445678165,592,Cotton,182,34,14.274288931876342,6,89.95494999658652
50,18,2,5,4.446965920738983,394,Maize,184,31,8.038139696066361,6,56.38055023556952
35,26,1,4,4.360161195656834,160,Cotton,96,38,10.56420374871567,0,129.4523346079572
54,19,1,6,5.263138088864465,784,Sugarcane,191,33,9.702542115620309,2,119.32819214412764
33,20,1,2,11.806484031472213,721,Rice,74,34,15.104466596661444,3,248.07601766327033
52,22,4,6,7.189288531529305,245,Cotton,134,30,16.3232717792881,1,51.89205488020666
13,29,5,3,10.747258334981161,625,Wheat,142,82,15.257564575085144,1,63.846838170398485
19,24,2,2,9.641139511588776,282,Rice,101,62,17.7466381243258,3,121.32230951641517
34,30,2,5,8.84342927372853,414,Sugarcane,176,86,8.772475296313758,2,148.70822104829597
30,26,5,2,11.582608893229933,976,Sugarcane,53,62,12.647542371501192,2,69.4273226466577
14,33,4,6,5.843292564952176,758,Cotton,167,20,16.99370271209529,0,45.00349773442554
33,7,4,4,7.639117299753229,843,Maize,95,23,11.190883647669159,3,16.58301206401857
58,18,5,4,10.917783725396763,908,Wheat,145,44,16.02317107602074,6,53.70023639567268
20,25,5,4,8.414090461137949,751,Cotton,50,93,13.617406700828289,4,47.170549449384175
40,27,3,3,5.971561117008888,759,Maize,117,72,17.785566727094736,6,66.77913343776626
24,3,4,3,5.671331334738214,992,Sugarcane,127,54,11.710219522478248,3,6.880716520494819
49,30,1,4,10.023048008338408,135,Rice,171,44,12.171672580932398,6,319.3498709952564
58,15,2,5,4.10231115401671,888,Sugarcane,168,22,9.638064992876211,2,46.00176247341729
41,9,4,6,11.313536619223065,155,Cotton,127,70,9.596401318750821,6,32.484159160115865
26,37,5,5,4.147343904921624,140,Maize,179,69,16.610022970484057,5,37.13898105229878
11,9,1,4,9.047912375045634,482,Cotton,70,32,12.07295125755251,2,88.18565620987263
27,8,3,6,8.837983691536058,268,Sugarcane,78,54,14.20465533176215,0,30.354559951535453
45,38,3,3,8.627289208438249,270,Wheat,125,74,15.522522457236686,3,126.95774287918958
44,35,1,2,7.794744406934044,717,Sugarcane,131,37,12.382432360819493,1,284.0739603842895
33,35,1,2,10.819442661508889,838,Cotton,71,70,17.537839945312804,4,390.92916187600946
20,18,5,6,9.274662962323873,555,Maize,189,49,17.381736787191553,3,32.979773955248625
42,18,5,5,10.254898251995147,697,Cotton,106,59,14.801183027083075,5,45.621654622358484
32,11,2,6,4.9241744478335185,590,Rice,57,49,17.952078133146856,6,38.681631250567726
52,12,2,5,4.399189099659539,393,Rice,106,77,8.026484973454656,4,44.228113655932916
42,24,3,5,4.228228071438229,757,Maize,66,84,8.092527034765315,3,50.820834858605046
35,35,1,2,5.177647883788742,363,Sugarcane,70,91,8.675348153947043,2,197.25258120885013
18,24,3,3,9.336063122035327,346,Cotton,100,31,17.4351982859342,5,69.95659692245653
57,27,5,4,7.952174045929366,247,Rice,184,27,14.048345440026614,6,48.78308487416566
37,38,4,3,10.018018049296568,540,Wheat,103,94,17.277223920624063,4,112.55249018107924
13,29,5,4,5.53384269393686,461,Rice,109,97,9.270981723574591,3,33.49860074991595
31,4,4,2,6.935704335763693,321,Sugarcane,93,37,8.319786675852951,1,10.145547555659912
28,16,1,4,11.10798038839636,757,Maize,126,84,13.432822524800962,5,188.16014891475754
17,17,1,5,11.485716368228267,207,Wheat,78,29,9.752193830976664,2,202.97530942961558
30,20,1,6,11.373833239913374,314,Cotton,110,56,16.59833877838996,6,238.7962996191524
33,21,2,4,10.546440353606101,856,Cotton,110,48,12.204093902900931,1,121.15313162142056
55,38,2,3,9.505887028783135,229,Maize,121,65,15.704567613236582,0,199.25816619188421
53,5,4,2,11.30942315221971,675,Wheat,69,63,13.16438834900189,0,23.26921300232752
47,15,3,2,9.713452734661113,399,Wheat,105,55,13.286704546524764,0,60.5992951316446
32,1,3,6,11.63148998980395,534,Wheat,123,37,14.818450082420833,2,14.833676488088221
32,0,4,5,4.198306656295108,968,Maize,192,98,11.354518250142078,6,11.842725828535377
12,29,2,5,11.373136687156617,461,Maize,95,51,17.48847301270215,1,163.96963818202565
27,36,5,2,8.445924289114998,323,Cotton,94,39,12.004101063350832,3,62.377237297201525
33,22,4,5,4.894382014563666,676,Rice,91,53,11.98042383426592,2,32.78340974977931
9,0,3,6,5.7192901578983575,586,Sugarcane,57,92,15.074222409595151,6,4.700934382064426
46,18,4,2,10.81727427131931,676,Cotton,133,60,14.362518578072574,3,58.70341397320918
11,2,4,5,8.048935638772129,473,Wheat,63,54,17.957816131334503,2,2.941860055897355
46,1,1,4,11.862541787961892,991,Rice,75,76,16.502308095704834,4,30.821526001368774
40,36,2,4,4.940248876039768,793,Sugarcane,151,46,10.84590786077319,5,99.56231706024792
45,16,1,5,7.300027711201033,207,Wheat,90,37,9.015526127723644,5,134.58948386260144
31,27,2,4,6.654995544646081,450,Maize,78,40,9.066271801462747,6,97.04337145475826
50,17,4,6,8.129083488519374,522,Rice,62,37,11.616087749187866,6,41.664023868596125
6,32,2,3,9.067502550957748,491,Maize,147,46,12.771859951140424,0,150.91912159696463
29,14,3,6,9.293035755053236,934,Sugarcane,96,47,14.371240915102986,0,49.31403201672741
13,21,1,6,4.010367039294224,722,Sugarcane,70,34,16.577260353626173,6,88.53436852665024
57,26,4,5,4.711683470252543,175,Wheat,144,64,17.89540482155315,4,40.76119790558645
31,36,3,6,4.280510669247615,349,Maize,61,66,12.08715998517117,6,55.43454204245897
5,31,2,5,10.916793171186217,340,Cotton,155,55,13.455803735863569,1,172.15528729953343
27,18,2,2,6.506338025277245,325,Cotton,73,38,14.007473203296312,0,68.12429962216439
14,27,3,5,6.936507535010914,916,Maize,70,64,13.585617424071003,0,70.83842105108087
46,27,2,5,7.602969991573541,572,Sugarcane,53,76,8.903130852330245,1,119.64001863366515
56,9,1,2,10.794435178028607,775,Rice,74,95,9.150406679617706,1,121.64841267167164
29,19,5,3,4.113330087697079,362,Maize,57,48,16.88755483855234,4,17.462714969505505
58,24,2,2,4.948946195038803,114,Wheat,83,35,14.7558400261699,0,78.34010722187972
7,20,4,5,9.481304977127202,440,Cotton,163,41,14.787611110100816,6,46.40209739625573
10,13,2,4,11.711140181660777,764,Wheat,99,91,16.14781751666262,4,82.20591706029153
10,21,4,5,9.14229137037606,595,Rice,140,74,8.841416131720404,2,49.034861402490684
57,25,2,2,6.088987747740186,540,Cotton,77,31,12.154799489621265,1,88.20345283460057
6,10,2,5,8.15891543029294,649,Cotton,111,35,10.466744245645287,5,40.340954142144646
22,6,4,2,11.799843804651474,136,Cotton,142,74,14.608066319313913,6,24.617360587507633
27,16,1,6,8.224612372542328,733,Wheat,176,66,10.149348948262428,1,145.395167729888
6,17,5,3,6.988061037825619,883,Sugarcane,93,92,14.921248759148575,0,22.273030499194395
16,6,5,3,7.0674044387097625,868,Wheat,57,46,11.87900465790683,5,3.4307500295177533
26,19,1,2,11.736268068733846,274,Sugarcane,194,30,12.394055381664016,3,230.9849232315332
41,37,2,3,9.751332213853647,535,Maize,189,34,16.180127968237624,4,199.2115182286194
24,10,5,4,9.497382844976379,392,Cotton,174,72,11.481670244508953,1,24.341374403253933
43,15,1,4,5.856434573525974,400,Wheat,139,52,10.565992021055717,1,100.3758027127028
28,26,1,3,8.475877102108594,753,Rice,155,90,16.502647733647404,0,234.7364035743433
52,10,5,2,6.853961588178508,773,Rice,120,41,14.853990887200293,0,20.864085261179618
24,15,4,4,5.921612206831599,438,Sugarcane,150,84,12.038955790890107,3,30.796714776205107
5,22,3,3,11.164418288112836,122,Sugarcane,81,77,12.985609207635903,2,81.22812133216473
5,11,4,5,7.065246470100908,449,Cotton,59,46,11.478580688592356,2,20.105057409512128
21,39,2,4,6.262297299771182,948,Sugarcane,128,94,13.512089886254937,0,133.8061087721671
5,2,4,6,11.453763172866944,165,Rice,178,31,9.38695816307952,3,2.200184505109889
57,1,3,4,5.578771171649003,494,Wheat,126,79,16.884420994451347,0,17.701964504290267
56,37,3,3,9.964038277732183,532,Wheat,124,91,13.540480285762705,2,140.57233993706407
49,23,1,3,9.221977155714102,669,Sugarcane,139,96,11.852689393048284,4,228.06003120978585
34,28,2,3,11.363875426978284,128,Sugarcane,74,52,13.715936872470706,1,170.43573693736602
45,33,1,2,10.656377100538226,182,Rice,101,85,9.61192651868935,1,374.6744761774502
51,19,4,2,9.642361743517132,575,Maize,101,28,8.78472817681883,3,53.54834961448255
7,17,4,5,6.516573285576765,534,Wheat,61,96,13.481261365803931,2,30.838102760507685
50,13,5,5,7.964552090164394,740,Sugarcane,95,45,8.704967119564369,5,27.932396720482952
59,17,1,4,11.555966090777439,232,Cotton,186,64,14.608693228423563,3,216.0676664656116
15,1,1,3,4.185621044651948,214,Sugarcane,94,74,16.00241531919599,3,11.15616965231153
28,0,1,5,10.354654590560312,133,Sugarcane,85,71,17.883673897941804,3,15.867543983356605
26,19,1,3,6.014482803631035,736,Wheat,186,28,15.692438669229464,1,122.54948078955479
48,33,3,4,5.480135546350334,177,Sugarcane,146,98,17.74125205618151,3,75.2464127993271
49,10,5,2,5.8577969153785565,374,Cotton,137,26,8.221828959626457,2,20.69387541786604
30,26,2,5,4.478007931974777,443,Cotton,102,76,13.588476219221885,5,67.35832869861716
17,22,2,6,11.935838594289343,779,Cotton,158,76,9.647367245204933,2,140.7172516038074
5,37,2,6,10.95895314580116,180,Rice,94,56,10.451353115777486,5,205.26897502966452
28,2,3,6,8.168447749057819,706,Cotton,175,92,15.345354249003002,4,19.938065884468546
14,11,5,6,9.720825428456735,820,Wheat,146,97,10.528260322494605,5,25.717167402011846
39,29,5,6,8.452762903388061,171,Maize,78,49,9.7981157389965,2,56.82067891320874
28,30,3,6,10.492631555606659,244,Sugarcane,97,70,11.71845204083862,1,113.16864538185489
32,22,1,6,10.75812153245609,137,Sugarcane,131,66,8.832547768814704,2,252.0826519960625
40,0,4,5,5.86232342522561,573,Sugarcane,108,73,9.464939628357266,6,10.343774933405989
20,19,1,6,7.677982165201966,270,Cotton,111,42,9.464505018990621,6,155.17486575069648
44,5,2,6,9.078781873516569,139,Cotton,84,98,10.260565339923467,5,43.143054966212816
20,10,1,4,11.8275266448662,272,Cotton,108,77,16.707015411238853,0,135.70010373013199
21,34,3,5,9.461515032769316,523,Maize,179,75,10.95236682362589,3,107.1019627299715
55,3,2,4,11.181080085953258,298,Maize,138,50,10.738680567047012,5,31.89095664102028
58,28,4,3,10.768896407896701,987,Maize,183,87,9.259883980523421,4,88.91361947887641
19,9,2,6,8.656504509428512,955,Maize,74,81,8.161051816508394,6,46.05251581846349
20,28,1,2,11.149242880495112,321,Maize,102,79,9.60378843190834,0,324.7321608403266
19,37,5,6,7.019373822601875,701,Sugarcane,173,56,15.229712577026337,6,53.374526718883246
38,0,5,6,7.034268243586491,897,Sugarcane,127,53,17.698463018984565,2,10.154527376484456
15,39,5,4,10.247725145941352,774,Maize,163,20,15.438139674609804,2,78.74695583428017
5,7,2,3,5.076349325080088,549,Sugarcane,181,60,16.532276768062406,5,21.92537049219501
19,37,5,4,6.446601739667352,527,Maize,141,63,15.867456604909739,3,56.16390811753818
30,16,3,5,8.868579606986739,999,Maize,105,54,10.960522575002663,3,54.046120536503594
55,18,4,3,7.360524790935589,547,Maize,51,46,15.312301789879355,1,49.186568724744376
8,32,5,3,11.525789679105827,744,Sugarcane,194,40,15.505870499818258,5,67.91989514272217
47,14,3,3,11.668048556953092,531,Rice,97,91,10.58563801663664,4,67.26665204277626
9,30,3,4,8.020650470510313,421,Rice,141,42,17.206536239360076,1,79.58161644393144
39,20,2,6,8.312495122925451,962,Rice,151,60,17.979471746212266,2,99.42148594181293
17,2,2,6,9.79701673459017,894,Wheat,83,99,13.612972547074085,6,19.079607216557534
14,1,4,6,7.658119401873388,251,Rice,145,69,11.16595146590491,5,5.401273711771993
15,34,4,6,5.520787743523814,923,Rice,144,93,11.57610628324075,4,50.56081438486744
22,15,1,6,9.975753348983446,144,Rice,55,41,13.824436412946348,4,157.9935872524999
38,20,4,5,9.902287114823986,423,Cotton,55,59,8.077796959767664,5,62.5293892253977
43,11,2,2,5.959848827134236,511,Maize,77,21,11.08336514506723,6,42.65445043493215
45,27,3,3,10.66333215824806,360,Sugarcane,185,61,8.490041113961642,6,113.2275956137556
46,11,1,2,8.909193571361286,318,Cotton,178,49,14.241798164211598,1,110.67449733315902
54,32,4,5,5.890412882522924,719,Maize,129,63,14.040536356399262,2,53.93457179950461
27,19,3,6,9.216313153349635,146,Rice,67,29,13.9104805132248,2,59.660654851818286
11,39,2,5,5.868876210324486,744,Rice,129,82,9.50990673134289,1,122.86343057750615
43,20,5,5,6.121863632640142,872,Cotton,172,43,17.4455917440819,4,30.928385734598244
7,38,1,2,10.784074454425248,787,Sugarcane,141,25,13.342288002112081,4,410.6962490834082
16,35,3,3,11.435932553918551,732,Cotton,60,64,13.558619989771481,0,133.57545320442154
11,21,2,4,6.055061266865689,940,Cotton,55,37,13.44259245509799,5,62.76137344286468
53,25,2,4,11.424408296681486,402,Maize,191,35,13.244130896854031,1,155.71909325668773
30,6,1,3,5.910390772018828,289,Wheat,161,59,17.384279334239114,2,48.756901871458425
